UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
4;STRECHED;STANDING;SIX;0;350;15;3,474481;0,1489063;1,250615;3,682077;0,8693432;3,23892;2,240531;1,791543;0,7286459
4;STRECHED;STANDING;SIX;1;350;30;3,474481;0,2978127;1,003231;3,651169;0,8549255;3,442801;2,329703;2,322201;0,7165616
4;STRECHED;STANDING;SIX;2;150;50;1,489063;0,4963545;0,7877693;2,538815;1,6316;1,52835;0,9536143;1,210525;1,367536
4;STRECHED;STANDING;SIX;3;350;50;3,474481;0,4963544;0,9412308;3,187316;1,070544;3,347581;2,045089;2,172782;0,897284
4;STRECHED;STANDING;SIX;4;150;30;1,489063;0,2978127;0,9313846;2,775398;1,117937;1,530951;1,244548;1,336234;0,9370065
4;STRECHED;STANDING;SIX;5;150;15;1,489063;0,1489063;0,973;3,555428;0,7766039;1,440432;1,513381;1,555377;0,6509157
4;STRECHED;STANDING;THREE;0;350;50;3,474481;0,4963544;1,011308;2,966456;2,73111;3,103649;1,095186;1,08294;2,289098
4;STRECHED;STANDING;THREE;1;150;15;1,489063;0,1489063;1,236077;2,798719;1,103398;1,511417;1,244756;1,007021;0,9248203
4;STRECHED;STANDING;THREE;2;350;30;3,474481;0,2978127;1,163615;3,147917;1,311851;3,366773;1,83448;1,576535;1,099537
4;STRECHED;STANDING;THREE;3;150;30;1,489063;0,2978127;0,975;2,651244;0,8558546;1,491624;1,455674;1,492999;0,7173402
4;STRECHED;STANDING;THREE;4;350;15;3,474481;0,1489063;1,204308;3,823659;0,9055177;3,36087;2,236201;1,856835;0,7589657
4;STRECHED;STANDING;THREE;5;150;50;1,489063;0,4963545;0,7732308;2,58655;1,01382;1,517388;1,320025;1,707155;0,8497397
4;APPLIED;SITTING;THREE;0;150;30;1,489063;0,2978127;0,7283846;3,548898;0,8855361;1,336361;1,327169;1,822072;0,742218
4;APPLIED;SITTING;THREE;1;150;50;1,489063;0,4963545;0,7033077;2,843706;1,178936;1,400115;1,129355;1,605776;0,9881335
4;APPLIED;SITTING;THREE;2;150;15;1,489063;0,1489063;0,8853077;3,907604;0,5627049;1,431711;1,825516;2,062012;0,4716349
4;APPLIED;SITTING;THREE;3;350;15;3,474481;0,1489063;1,112154;4,14049;0,9217507;3,352156;2,213107;1,989929;0,7725716
4;APPLIED;SITTING;THREE;4;350;50;3,474481;0,4963544;0,8158461;3,677164;1,320071;3,457311;1,855605;2,274454;1,106426
4;APPLIED;SITTING;THREE;5;350;30;3,474481;0,2978127;0,9101539;4,024556;0,8455006;3,438438;2,34106;2,572158;0,708662
4;APPLIED;STANDING;SIX;0;350;15;3,474481;0,1489063;1,021769;4,506753;0,7534491;3,294013;2,425435;2,37376;0,6315085
4;APPLIED;STANDING;SIX;1;350;30;3,474481;0,2978127;0,8655385;4,232007;1,605692;3,508063;1,671188;1,930807;1,345822
4;APPLIED;STANDING;SIX;2;150;50;1,489063;0,4963545;0,6536923;3,059543;1,567354;1,596485;1,013345;1,550187;1,313688
4;APPLIED;STANDING;SIX;3;350;50;3,474481;0,4963544;0,8607692;3,485255;1,278493;3,418699;1,877354;2,181019;1,071578
4;APPLIED;STANDING;SIX;4;150;30;1,489063;0,2978127;0,8757693;2,951648;1,274805;1,514503;1,129631;1,289873;1,068486
4;APPLIED;STANDING;SIX;5;150;15;1,489063;0,1489063;0,9363846;3,694456;0,9538354;1,48985;1,357246;1,449454;0,7994635
4;APPLIED;SITTING;SIX;0;350;50;3,474481;0,4963544;0,7432308;4,036431;1,130077;3,24655;1,953399;2,628254;0,9471812
4;APPLIED;SITTING;SIX;1;150;15;1,489063;0,1489063;0,8582308;4,030888;0,4885373;1,562851;2,07006;2,412009;0,4094708
4;APPLIED;SITTING;SIX;2;350;30;3,474481;0,2978127;0,7091538;5,165261;1,007374;3,340385;2,109673;2,974916;0,844337
4;APPLIED;SITTING;SIX;3;150;30;1,489063;0,2978127;0,6383077;4,049713;1,246417;1,585689;1,184089;1,855044;1,044692
4;APPLIED;SITTING;SIX;4;350;15;3,474481;0,1489063;1,006385;4,575648;0,9540536;3,354224;2,174969;2,161171;0,7996464
4;APPLIED;SITTING;SIX;5;150;50;1,489063;0,4963545;0,6723846;2,974488;1,312664;1,5813;1,140549;1,696275;1,100218
4;APPLIED;STANDING;THREE;0;150;30;1,489063;0,2978127;0,6960769;3,713616;1,213702;1,326755;1,065674;1,530972;1,017272
4;APPLIED;STANDING;THREE;1;150;50;1,489063;0,4963545;0,6938462;2,882483;1,1325;1,335041;1,123563;1,619325;0,9492127
4;APPLIED;STANDING;THREE;2;150;15;1,489063;0,1489063;0,8901538;3,88633;0,8429601;1,433146;1,433031;1,609869;0,7065326
4;APPLIED;STANDING;THREE;3;350;15;3,474481;0,1489063;1,002923;4,59144;1,043807;3,348448;2,073107;2,067064;0,8748739
4;APPLIED;STANDING;THREE;4;350;50;3,474481;0,4963544;0,8244615;3,638739;1,332209;3,456257;1,845743;2,238726;1,1166
4;APPLIED;STANDING;THREE;5;350;30;3,474481;0,2978127;0,8834615;4,146151;1,065702;3,426799;2,075715;2,349524;0,8932252
4;STRECHED;SITTING;THREE;0;350;15;3,474481;0,1489063;1,049923;4,385904;1,31917;3,257902;1,794794;1,709453;1,105671
4;STRECHED;SITTING;THREE;1;350;30;3,474481;0,2978127;1,068769;3,427274;1,266482;3,404736;1,882972;1,761814;1,06151
4;STRECHED;SITTING;THREE;2;150;50;1,489063;0,4963545;0,6555384;3,050927;0,9496894;1,527195;1,382999;2,109715;0,7959886
4;STRECHED;SITTING;THREE;3;350;50;3,474481;0,4963544;0,8451539;3,549649;1,199611;3,222577;1,882194;2,227043;1,005462
4;STRECHED;SITTING;THREE;4;150;30;1,489063;0,2978127;0,8366154;3,089786;0,7611541;1,483279;1,560091;1,864765;0,6379664
4;STRECHED;SITTING;THREE;5;150;15;1,489063;0,1489063;0,9883846;3,500087;0,7828507;1,478705;1,530507;1,548493;0,6561515
4;STRECHED;SITTING;SIX;0;350;50;3,474481;0,4963544;0,7559231;3,968658;1,609534;3,269316;1,599898;2,116482;1,349042
4;STRECHED;SITTING;SIX;1;150;15;1,489063;0,1489063;0,8595384;4,024755;1,00675;1,611139;1,378699;1,603999;0,843814
4;STRECHED;SITTING;SIX;2;350;30;3,474481;0,2978127;0,7401538;4,948924;1,194193;3,408714;1,946509;2,62987;1,000921
4;STRECHED;SITTING;SIX;3;150;30;1,489063;0,2978127;0,6762308;3,822604;1,00851;1,607524;1,375155;2,033559;0,8452898
4;STRECHED;SITTING;SIX;4;350;15;3,474481;0,1489063;1,066308;4,318511;0,8695338;3,412491;2,299979;2,156957;0,7288055
4;STRECHED;SITTING;SIX;5;150;50;1,489063;0,4963545;0,6675385;2,996082;1,614391;1,614722;1,000148;1,498263;1,353112
