UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
5;STRECHED;STANDING;THREE;0;350;15;3,474481;0,1489063;1,348769;3,414121;1,08353;3,23655;1,995319;1,479363;0,9081677
5;STRECHED;STANDING;THREE;1;350;30;3,474481;0,2978127;1,161231;3,154381;1,585151;3,421624;1,659261;1,428882;1,328605
5;STRECHED;STANDING;THREE;2;150;50;1,489063;0,4963545;0,7203077;2,776591;1,820777;1,566868;0,8957286;1,243536;1,526096
5;STRECHED;STANDING;THREE;3;350;50;3,474481;0,4963544;0,9602308;3,124249;1,695254;3,311287;1,562313;1,627018;1,420888
5;STRECHED;STANDING;THREE;4;150;30;1,489063;0,2978127;0,7483846;3,454057;1,561829;1,586068;1,011152;1,351112;1,309058
5;STRECHED;STANDING;THREE;5;150;15;1,489063;0,1489063;1,048692;3,298805;0,8854742;1,399853;1,367879;1,304366;0,7421662
5;APPLIED;STANDING;SIX;0;350;50;3,474481;0,4963544;0,9600769;3,12475;2,816644;3,080466;1,066031;1,11036;2,360789
5;APPLIED;STANDING;SIX;1;150;15;1,489063;0,1489063;1,271077;2,721654;1,155316;1,463949;1,180874;0,9290345;0,968336
5;APPLIED;STANDING;SIX;2;350;30;3,474481;0,2978127;1,324308;2,765947;1,228205;3,244968;1,864747;1,408092;1,029428
5;APPLIED;STANDING;SIX;3;150;30;1,489063;0,2978127;1,241308;2,082451;2,006621;1,457935;0,7879021;0,6347355;1,681863
5;APPLIED;STANDING;SIX;4;350;15;3,474481;0,1489063;1,507923;3,053777;1,352566;3,236233;1,762418;1,168772;1,133662
5;APPLIED;STANDING;SIX;5;150;50;1,489063;0,4963545;0,8911539;2,244281;1,057445;1,538766;1,295825;1,454098;0,8863047
5;STRECHED;STANDING;SIX;0;150;30;1,489063;0,2978127;1,251769;2,065047;0,9726419;1,304017;1,226937;0,9801627;0,8152263
5;STRECHED;STANDING;SIX;1;150;50;1,489063;0,4963545;0,9369231;2,134647;0,9763266;1,417985;1,294175;1,381303;0,8183147
5;STRECHED;STANDING;SIX;2;150;15;1,489063;0,1489063;1,258923;2,747929;0,9897034;1,371936;1,254721;0,9966618;0,8295265
5;STRECHED;STANDING;SIX;3;350;15;3,474481;0,1489063;1,577308;2,919444;1,144944;3,28892;1,953288;1,238368;0,9596422
5;STRECHED;STANDING;SIX;4;350;50;3,474481;0,4963544;1,185;2,531646;1,338896;3,353356;1,809237;1,526782;1,122205
5;STRECHED;STANDING;SIX;5;350;30;3,474481;0,2978127;1,219308;3,004135;1,420785;3,317178;1,737579;1,425054;1,19084
5;APPLIED;STANDING;THREE;0;350;15;3,474481;0,1489063;1,314846;3,502206;1,521729;3,14836;1,617739;1,230364;1,275447
5;APPLIED;STANDING;THREE;1;350;30;3,474481;0,2978127;1,269692;2,884923;1,23415;3,400625;1,908982;1,5035;1,034411
5;APPLIED;STANDING;THREE;2;150;50;1,489063;0,4963545;0,8666154;2,307829;1,697106;1,584942;0,9515195;1,097972;1,422441
5;APPLIED;STANDING;THREE;3;350;50;3,474481;0,4963544;0,9182308;3,267153;1,638131;3,215061;1,566883;1,706416;1,37301
5;APPLIED;STANDING;THREE;4;150;30;1,489063;0,2978127;1,087385;2,377229;1,316629;1,501117;1,097692;1,009479;1,103542
5;APPLIED;STANDING;THREE;5;150;15;1,489063;0,1489063;1,201308;2,879722;1,414372;1,396428;0,990819;0,8247837;1,185465
5;APPLIED;SITTING;THREE;0;350;50;3,474481;0,4963544;1,021846;2,935863;1,494895;3,119458;1,626085;1,59132;1,252956
5;APPLIED;SITTING;THREE;1;150;15;1,489063;0,1489063;1,393231;2,483028;1,182113;1,494214;1,178887;0,8461531;0,9907956
5;APPLIED;SITTING;THREE;2;350;30;3,474481;0,2978127;1,306846;2,802904;0,967877;3,302555;2,141486;1,638668;0,8112326
5;APPLIED;SITTING;THREE;3;150;30;1,489063;0,2978127;1,106308;2,336567;1,166301;1,471453;1,17737;1,064234;0,9775428
5;APPLIED;SITTING;THREE;4;350;15;3,474481;0,1489063;1,607077;2,865365;1,350554;3,28683;1,77976;1,107452;1,131976
5;APPLIED;SITTING;THREE;5;150;50;1,489063;0,4963545;0,8207693;2,436738;1,240857;1,475271;1,130214;1,377018;1,040033
5;STRECHED;SITTING;SIX;0;150;30;1,489063;0,2978127;0,976923;2,646025;0,9192143;1,367535;1,314825;1,345884;0,7704456
5;STRECHED;SITTING;SIX;1;150;50;1,489063;0,4963545;0,7470769;2,6771;0,9777566;1,421464;1,295018;1,733447;0,8195132
5;STRECHED;SITTING;SIX;2;150;15;1,489063;0,1489063;1,387385;2,493491;0,9885103;1,365861;1,252014;0,9024275;0,8285265
5;STRECHED;SITTING;SIX;3;350;15;3,474481;0,1489063;1,661;2,772343;1,131474;3,343318;1,983617;1,194231;0,9483526
5;STRECHED;SITTING;SIX;4;350;50;3,474481;0,4963544;0,9535385;3,146176;1,355931;3,30383;1,780972;1,86775;1,136483
5;STRECHED;SITTING;SIX;5;350;30;3,474481;0,2978127;1,252615;2,924253;2,008378;3,315063;1,406328;1,122714;1,683335
5;APPLIED;SITTING;SIX;0;350;15;3,474481;0,1489063;1,493308;3,083666;0,9405413;3,220782;2,145479;1,436729;0,788321
5;APPLIED;SITTING;SIX;1;350;30;3,474481;0,2978127;1,278769;2,864445;1,915221;3,314044;1,449097;1,133197;1,605255
5;APPLIED;SITTING;SIX;2;150;50;1,489063;0,4963545;0,7891539;2,53436;1,532558;1,472268;0,9713397;1,230862;1,284524
5;APPLIED;SITTING;SIX;3;350;50;3,474481;0,4963544;0,9025385;3,323958;1,631225;3,205679;1,568128;1,737464;1,367223
5;APPLIED;SITTING;SIX;4;150;30;1,489063;0,2978127;0,8293077;3,117013;0,8798018;1,464177;1,413709;1,704686;0,7374117
5;APPLIED;SITTING;SIX;5;150;15;1,489063;0,1489063;0,9971538;3,469306;0,685172;1,43179;1,627457;1,632102;0,5742815
5;STRECHED;SITTING;THREE;0;350;50;3,474481;0,4963544;1,117615;2,684287;2,128627;3,126049;1,303679;1,166483;1,784123
5;STRECHED;SITTING;THREE;1;150;15;1,489063;0,1489063;1,310462;2,639858;0,7145115;1,526949;1,64941;1,258648;0,5988725
5;STRECHED;SITTING;THREE;2;350;30;3,474481;0,2978127;1,241615;2,950161;1,36492;3,319975;1,7792;1,432972;1,144017
5;STRECHED;SITTING;THREE;3;150;30;1,489063;0,2978127;0,8908461;2,901694;0,6461429;1,546464;1,762722;1,978706;0,541569
5;STRECHED;SITTING;THREE;4;350;15;3,474481;0,1489063;1,724;2,671034;0,6099368;3,382649;2,710592;1,572269;0,5112226
5;STRECHED;SITTING;THREE;5;150;50;1,489063;0,4963545;0,7845384;2,54927;1,236937;1,515678;1,154031;1,470968;1,036747
